candidate_id,stage,stage_date,recruiter
C20213,interview_mgr,2025-03-28 03:34:20.572993,L. Torres
C20213,offer,2025-04-04 03:34:20.572993,L. Torres
C20213,decision,2025-04-13 03:34:20.572993,L. Torres
C20214,applied,2025-02-14 03:34:20.572993,L. Torres
C20214,screening,2025-02-22 03:34:20.572993,L. Torres
C20214,interview_tech,2025-03-01 03:34:20.572993,L. Torres
C20215,applied,2025-03-09 03:34:20.572993,L. Torres
C20215,screening,2025-03-14 03:34:20.572993,L. Torres
C20215,interview_tech,2025-03-22 03:34:20.572993,L. Torres
C20215,interview_mgr,2025-03-29 03:34:20.572993,L. Torres
C20216,applied,2025-03-08 03:34:20.572993,L. Torres
C20216,screening,2025-03-13 03:34:20.572993,L. Torres
C20217,applied,2025-03-28 03:34:20.572993,L. Torres
C20217,screening,2025-04-03 03:34:20.572993,L. Torres
C20218,applied,2025-03-26 03:34:20.572993,L. Torres
C20218,screening,2025-03-30 03:34:20.572993,L. Torres
C20219,applied,2025-03-22 03:34:20.572993,L. Torres
C20219,screening,2025-03-24 03:34:20.572993,L. Torres
C20219,interview_tech,2025-03-27 03:34:20.572993,L. Torres
C20220,applied,2025-02-20 03:34:20.572993,L. Torres
C20220,screening,2025-02-25 03:34:20.572993,L. Torres
C20220,interview_tech,2025-03-05 03:34:20.572993,L. Torres
C20221,applied,2025-03-02 03:34:20.572993,L. Torres
C20222,applied,2025-03-15 03:34:20.572993,L. Torres
C20223,applied,2025-02-22 03:34:20.572993,L. Torres
C20224,applied,2025-03-04 03:34:20.572993,L. Torres
C20225,applied,2025-03-14 03:34:20.572993,L. Torres
C20225,screening,2025-03-16 03:34:20.572993,L. Torres
C20225,interview_tech,2025-03-18 03:34:20.572993,L. Torres
C20226,applied,2025-02-20 03:34:20.572993,L. Torres
C20227,applied,2025-02-16 03:34:20.572993,L. Torres
C20227,screening,2025-02-20 03:34:20.572993,L. Torres
C20228,applied,2025-02-21 03:34:20.572993,L. Torres
C20228,screening,2025-02-25 03:34:20.572993,L. Torres
C20229,applied,2025-03-03 03:34:20.572993,L. Torres
C20229,screening,2025-03-11 03:34:20.572993,L. Torres
C20229,interview_tech,2025-03-16 03:34:20.572993,L. Torres
C20230,applied,2025-03-12 03:34:20.572993,L. Torres
C20230,screening,2025-03-13 03:34:20.572993,L. Torres
C20231,applied,2025-03-01 03:34:20.572993,L. Torres
C20232,applied,2025-03-17 03:34:20.572993,L. Torres
C20232,screening,2025-03-22 03:34:20.572993,L. Torres
C20233,applied,2025-03-15 03:34:20.572993,L. Torres
C20233,screening,2025-03-20 03:34:20.572993,L. Torres
C20233,interview_tech,2025-03-21 03:34:20.572993,L. Torres
C20234,applied,2025-03-08 03:34:20.572993,L. Torres
C20234,screening,2025-03-14 03:34:20.572993,L. Torres
C20235,applied,2024-02-28 03:34:20.572993,L. Torres
C20236,applied,2024-03-24 03:34:20.572993,L. Torres
C20237,applied,2024-02-27 03:34:20.572993,L. Torres
C20237,screening,2024-02-29 03:34:20.572993,L. Torres
C20237,interview_tech,2024-03-08 03:34:20.572993,L. Torres
C20238,applied,2024-03-27 03:34:20.572993,L. Torres
C20239,applied,2024-03-09 03:34:20.572993,L. Torres
C20239,screening,2024-03-16 03:34:20.572993,L. Torres
C20239,interview_tech,2024-03-21 03:34:20.572993,L. Torres
C20240,applied,2024-03-05 03:34:20.572993,L. Torres
C20240,screening,2024-03-20 03:34:20.572993,L. Torres
C20240,interview_tech,2024-03-26 03:34:20.572993,L. Torres
C20240,interview_mgr,2024-04-02 03:34:20.572993,L. Torres
C20241,applied,2024-02-28 03:34:20.572993,L. Torres
C20241,screening,2024-03-05 03:34:20.572993,L. Torres
C20241,interview_tech,2024-03-12 03:34:20.572993,L. Torres
C20242,applied,2024-03-24 03:34:20.572993,L. Torres
C20242,screening,2024-03-31 03:34:20.572993,L. Torres
C20243,applied,2024-04-03 03:34:20.572993,L. Torres
C20243,screening,2024-04-07 03:34:20.572993,L. Torres
C20243,interview_tech,2024-04-10 03:34:20.572993,L. Torres
C20244,applied,2024-03-10 03:34:20.572993,L. Torres
C20244,screening,2024-03-11 03:34:20.572993,L. Torres
C20245,applied,2024-03-04 03:34:20.572993,L. Torres
C20246,applied,2024-02-29 03:34:20.572993,L. Torres
C20246,screening,2024-03-04 03:34:20.572993,L. Torres
C20247,applied,2024-03-30 03:34:20.572993,L. Torres
C20247,screening,2024-04-05 03:34:20.572993,L. Torres
C20248,applied,2024-03-08 03:34:20.572993,L. Torres
C20248,screening,2024-03-10 03:34:20.572993,L. Torres
C20248,interview_tech,2024-03-17 03:34:20.572993,L. Torres
C20249,applied,2024-03-04 03:34:20.572993,L. Torres
C20249,screening,2024-03-05 03:34:20.572993,L. Torres
C20249,interview_tech,2024-03-07 03:34:20.572993,L. Torres
C20249,interview_mgr,2024-03-14 03:34:20.572993,L. Torres
C20250,applied,2025-06-21 03:34:20.572993,J. Medina
C20250,screening,2025-06-22 03:34:20.572993,J. Medina
C20251,applied,2025-07-02 03:34:20.572993,J. Medina
C20251,screening,2025-07-07 03:34:20.572993,J. Medina
C20252,applied,2025-05-30 03:34:20.572993,J. Medina
C20253,applied,2025-05-29 03:34:20.572993,J. Medina
C20253,screening,2025-05-30 03:34:20.572993,J. Medina
C20253,interview_tech,2025-06-08 03:34:20.572993,J. Medina
C20253,interview_mgr,2025-06-15 03:34:20.572993,J. Medina
C20254,applied,2025-06-09 03:34:20.572993,J. Medina
C20254,screening,2025-06-14 03:34:20.572993,J. Medina
C20254,interview_tech,2025-06-15 03:34:20.572993,J. Medina
C20254,interview_mgr,2025-06-16 03:34:20.572993,J. Medina
C20255,applied,2025-06-14 03:34:20.572993,J. Medina
C20255,screening,2025-06-21 03:34:20.572993,J. Medina
C20256,applied,2025-07-01 03:34:20.572993,J. Medina
C20256,screening,2025-07-11 03:34:20.572993,J. Medina
C20257,applied,2025-06-09 03:34:20.572993,J. Medina
C20258,applied,2025-06-07 03:34:20.572993,J. Medina
C20259,applied,2025-06-06 03:34:20.572993,J. Medina
C20259,screening,2025-06-15 03:34:20.572993,J. Medina
C20259,interview_tech,2025-06-17 03:34:20.572993,J. Medina
C20260,applied,2025-05-31 03:34:20.572993,J. Medina
C20260,screening,2025-06-06 03:34:20.572993,J. Medina
C20261,applied,2025-07-01 03:34:20.572993,J. Medina
C20261,screening,2025-07-08 03:34:20.572993,J. Medina
C20261,interview_tech,2025-07-15 03:34:20.572993,J. Medina
C20261,interview_mgr,2025-07-20 03:34:20.572993,J. Medina
C20262,applied,2025-06-12 03:34:20.572993,J. Medina
C20263,applied,2025-06-16 03:34:20.572993,J. Medina
C20263,screening,2025-06-22 03:34:20.572993,J. Medina
C20264,applied,2025-07-01 03:34:20.572993,J. Medina
C20265,applied,2024-09-06 03:34:20.572993,F. Aguirre
C20266,applied,2024-08-24 03:34:20.572993,F. Aguirre
C20267,applied,2024-09-17 03:34:20.572993,F. Aguirre
C20268,applied,2024-09-25 03:34:20.572993,F. Aguirre
C20268,screening,2024-10-01 03:34:20.572993,F. Aguirre
C20269,applied,2024-09-08 03:34:20.572993,F. Aguirre
C20270,applied,2024-09-01 03:34:20.572993,F. Aguirre
C20270,screening,2024-09-08 03:34:20.572993,F. Aguirre
C20271,applied,2024-09-18 03:34:20.572993,F. Aguirre
C20271,screening,2024-09-25 03:34:20.572993,F. Aguirre
C20272,applied,2024-09-07 03:34:20.572993,F. Aguirre
C20272,screening,2024-09-09 03:34:20.572993,F. Aguirre
C20273,applied,2024-08-22 03:34:20.572993,F. Aguirre
C20273,screening,2024-08-28 03:34:20.572993,F. Aguirre
C20273,interview_tech,2024-09-01 03:34:20.572993,F. Aguirre
C20273,interview_mgr,2024-09-11 03:34:20.572993,F. Aguirre
C20274,applied,2024-09-19 03:34:20.572993,F. Aguirre
C20274,screening,2024-09-27 03:34:20.572993,F. Aguirre
C20274,interview_tech,2024-09-29 03:34:20.572993,F. Aguirre
C20275,applied,2024-09-01 03:34:20.572993,F. Aguirre
C20276,applied,2024-09-15 03:34:20.572993,F. Aguirre
C20276,screening,2024-09-18 03:34:20.572993,F. Aguirre
C20277,applied,2024-09-14 03:34:20.572993,F. Aguirre
C20277,screening,2024-09-18 03:34:20.572993,F. Aguirre
C20278,applied,2024-09-15 03:34:20.572993,F. Aguirre
C20278,screening,2024-09-19 03:34:20.572993,F. Aguirre
C20278,interview_tech,2024-09-23 03:34:20.572993,F. Aguirre
C20278,interview_mgr,2024-10-01 03:34:20.572993,F. Aguirre
C20279,applied,2024-09-18 03:34:20.572993,F. Aguirre
C20279,screening,2024-09-24 03:34:20.572993,F. Aguirre
C20279,interview_tech,2024-09-28 03:34:20.572993,F. Aguirre
C20280,applied,2025-10-11 03:34:20.572993,F. Aguirre
C20280,screening,2025-10-16 03:34:20.572993,F. Aguirre
C20280,interview_tech,2025-10-24 03:34:20.572993,F. Aguirre
C20280,interview_mgr,2025-11-04 03:34:20.572993,F. Aguirre
C20281,applied,2025-10-20 03:34:20.572993,F. Aguirre
C20281,screening,2025-10-22 03:34:20.572993,F. Aguirre
C20282,applied,2025-11-03 03:34:20.572993,F. Aguirre
C20282,screening,2025-11-13 03:34:20.572993,F. Aguirre
C20282,interview_tech,2025-11-23 03:34:20.572993,F. Aguirre
C20283,applied,2025-11-01 03:34:20.572993,F. Aguirre
C20284,applied,2025-11-09 03:34:20.572993,F. Aguirre
C20284,screening,2025-11-11 03:34:20.572993,F. Aguirre
C20285,applied,2025-10-31 03:34:20.572993,F. Aguirre
C20285,screening,2025-11-09 03:34:20.572993,F. Aguirre
C20286,applied,2025-10-09 03:34:20.572993,F. Aguirre
C20286,screening,2025-10-10 03:34:20.572993,F. Aguirre
C20286,interview_tech,2025-10-18 03:34:20.572993,F. Aguirre
C20286,interview_mgr,2025-10-23 03:34:20.572993,F. Aguirre
C20287,applied,2025-10-26 03:34:20.572993,F. Aguirre
C20287,screening,2025-11-02 03:34:20.572993,F. Aguirre
C20288,applied,2025-11-03 03:34:20.572993,F. Aguirre
C20288,screening,2025-11-06 03:34:20.572993,F. Aguirre
C20289,applied,2025-10-26 03:34:20.572993,F. Aguirre
C20289,screening,2025-11-02 03:34:20.572993,F. Aguirre
C20289,interview_tech,2025-11-11 03:34:20.572993,F. Aguirre
C20289,interview_mgr,2025-11-22 03:34:20.572993,F. Aguirre
C20290,applied,2025-10-11 03:34:20.572993,F. Aguirre
C20291,applied,2025-11-06 03:34:20.572993,F. Aguirre
C20291,screening,2025-11-08 03:34:20.572993,F. Aguirre
C20292,applied,2025-10-12 03:34:20.572993,F. Aguirre
C20292,screening,2025-10-13 03:34:20.572993,F. Aguirre
C20292,interview_tech,2025-10-20 03:34:20.572993,F. Aguirre
C20292,interview_mgr,2025-10-28 03:34:20.572993,F. Aguirre
C20292,offer,2025-10-31 03:34:20.572993,F. Aguirre
C20293,applied,2025-10-27 03:34:20.572993,F. Aguirre
C20293,screening,2025-11-04 03:34:20.572993,F. Aguirre
C20293,interview_tech,2025-11-10 03:34:20.572993,F. Aguirre
C20293,interview_mgr,2025-11-18 03:34:20.572993,F. Aguirre
C20294,applied,2025-10-26 03:34:20.572993,F. Aguirre
C20294,screening,2025-10-31 03:34:20.572993,F. Aguirre
C20295,applied,2025-11-09 03:34:20.572993,F. Aguirre
C20296,applied,2025-10-31 03:34:20.572993,F. Aguirre
C20297,applied,2025-10-11 03:34:20.572993,F. Aguirre
C20298,applied,2024-05-10 03:34:20.572993,E. Sánchez
C20298,screening,2024-05-15 03:34:20.572993,E. Sánchez
C20298,interview_tech,2024-05-18 03:34:20.572993,E. Sánchez
C20298,interview_mgr,2024-05-24 03:34:20.572993,E. Sánchez
C20299,applied,2024-05-24 03:34:20.572993,E. Sánchez
C20299,screening,2024-05-26 03:34:20.572993,E. Sánchez
C20299,interview_tech,2024-05-30 03:34:20.572993,E. Sánchez
C20300,applied,2024-06-08 03:34:20.572993,E. Sánchez
C20300,screening,2024-06-16 03:34:20.572993,E. Sánchez
C20300,interview_tech,2024-06-23 03:34:20.572993,E. Sánchez
C20300,interview_mgr,2024-06-30 03:34:20.572993,E. Sánchez
C20301,applied,2024-05-23 03:34:20.572993,E. Sánchez
C20301,screening,2024-05-30 03:34:20.572993,E. Sánchez
C20302,applied,2024-05-12 03:34:20.572993,E. Sánchez
C20302,screening,2024-05-17 03:34:20.572993,E. Sánchez
C20302,interview_tech,2024-05-20 03:34:20.572993,E. Sánchez
C20303,applied,2024-05-21 03:34:20.572993,E. Sánchez
C20303,screening,2024-05-22 03:34:20.572993,E. Sánchez
C20303,interview_tech,2024-05-23 03:34:20.572993,E. Sánchez
C20304,applied,2024-05-12 03:34:20.572993,E. Sánchez
C20305,applied,2024-05-01 03:34:20.572993,E. Sánchez
C20305,screening,2024-05-05 03:34:20.572993,E. Sánchez
C20305,interview_tech,2024-05-13 03:34:20.572993,E. Sánchez
C20306,applied,2024-05-21 03:34:20.572993,E. Sánchez
C20307,applied,2024-04-24 03:34:20.572993,E. Sánchez
C20307,screening,2024-04-26 03:34:20.572993,E. Sánchez
C20308,applied,2024-05-14 03:34:20.572993,E. Sánchez
C20309,applied,2024-11-21 03:34:20.572993,E. Sánchez
C20309,screening,2024-11-27 03:34:20.572993,E. Sánchez
C20310,applied,2024-11-07 03:34:20.572993,E. Sánchez
C20310,screening,2024-11-09 03:34:20.572993,E. Sánchez
C20311,applied,2024-11-26 03:34:20.572993,E. Sánchez
C20312,applied,2024-11-15 03:34:20.572993,E. Sánchez
C20313,applied,2024-12-08 03:34:20.572993,E. Sánchez
C20314,applied,2024-10-31 03:34:20.572993,E. Sánchez
C20314,screening,2024-11-12 03:34:20.572993,E. Sánchez
C20314,interview_tech,2024-11-19 03:34:20.572993,E. Sánchez
C20315,applied,2024-11-09 03:34:20.572993,E. Sánchez
C20316,applied,2024-11-19 03:34:20.572993,E. Sánchez
C20316,screening,2024-11-30 03:34:20.572993,E. Sánchez
C20316,interview_tech,2024-12-10 03:34:20.572993,E. Sánchez
C20317,applied,2024-12-02 03:34:20.572993,E. Sánchez
C20317,screening,2024-12-07 03:34:20.572993,E. Sánchez
C20317,interview_tech,2024-12-10 03:34:20.572993,E. Sánchez
C20318,applied,2024-11-04 03:34:20.572993,E. Sánchez
C20319,applied,2024-11-25 03:34:20.572993,E. Sánchez
C20319,screening,2024-12-02 03:34:20.572993,E. Sánchez
C20319,interview_tech,2024-12-06 03:34:20.572993,E. Sánchez
C20320,applied,2024-11-13 03:34:20.572993,E. Sánchez
C20321,applied,2024-11-05 03:34:20.572993,E. Sánchez
C20321,screening,2024-11-12 03:34:20.572993,E. Sánchez
C20322,applied,2024-11-29 03:34:20.572993,E. Sánchez
C20323,applied,2024-11-13 03:34:20.572993,E. Sánchez
C20323,screening,2024-11-17 03:34:20.572993,E. Sánchez
C20324,applied,2024-11-04 03:34:20.572993,E. Sánchez
C20325,applied,2025-02-22 03:34:20.572993,F. Aguirre
C20325,screening,2025-03-02 03:34:20.572993,F. Aguirre
C20326,applied,2025-01-25 03:34:20.572993,F. Aguirre
C20326,screening,2025-02-01 03:34:20.572993,F. Aguirre
C20327,applied,2025-02-16 03:34:20.572993,F. Aguirre
C20327,screening,2025-02-17 03:34:20.572993,F. Aguirre
C20328,applied,2025-02-04 03:34:20.572993,F. Aguirre
C20328,screening,2025-02-06 03:34:20.572993,F. Aguirre
C20329,applied,2025-02-01 03:34:20.572993,F. Aguirre
C20329,screening,2025-02-02 03:34:20.572993,F. Aguirre
C20329,interview_tech,2025-02-03 03:34:20.572993,F. Aguirre
C20330,applied,2025-02-22 03:34:20.572993,F. Aguirre
C20330,screening,2025-02-23 03:34:20.572993,F. Aguirre
C20330,interview_tech,2025-02-27 03:34:20.572993,F. Aguirre
C20331,applied,2025-03-01 03:34:20.572993,F. Aguirre
C20332,applied,2025-02-04 03:34:20.572993,F. Aguirre
C20332,screening,2025-02-08 03:34:20.572993,F. Aguirre
C20333,applied,2025-02-09 03:34:20.572993,F. Aguirre
C20333,screening,2025-02-16 03:34:20.572993,F. Aguirre
C20334,applied,2025-01-30 03:34:20.572993,F. Aguirre
C20334,screening,2025-02-04 03:34:20.572993,F. Aguirre
C20334,interview_tech,2025-02-07 03:34:20.572993,F. Aguirre
C20335,applied,2024-04-24 03:34:20.572993,G. Duarte
C20335,screening,2024-04-30 03:34:20.572993,G. Duarte
C20336,applied,2024-05-12 03:34:20.572993,G. Duarte
C20336,screening,2024-05-15 03:34:20.572993,G. Duarte
C20337,applied,2024-05-05 03:34:20.572993,G. Duarte
C20338,applied,2024-04-27 03:34:20.572993,G. Duarte
C20338,screening,2024-05-01 03:34:20.572993,G. Duarte
C20338,interview_tech,2024-05-05 03:34:20.572993,G. Duarte
C20338,interview_mgr,2024-05-13 03:34:20.572993,G. Duarte
C20338,offer,2024-05-20 03:34:20.572993,G. Duarte
C20339,applied,2024-04-23 03:34:20.572993,G. Duarte
C20339,screening,2024-04-24 03:34:20.572993,G. Duarte
C20340,applied,2024-04-07 03:34:20.572993,G. Duarte
C20340,screening,2024-04-15 03:34:20.572993,G. Duarte
C20341,applied,2024-05-01 03:34:20.572993,G. Duarte
C20341,screening,2024-05-07 03:34:20.572993,G. Duarte
C20341,interview_tech,2024-05-12 03:34:20.572993,G. Duarte
C20341,interview_mgr,2024-05-20 03:34:20.572993,G. Duarte
C20342,applied,2024-04-23 03:34:20.572993,G. Duarte
C20342,screening,2024-05-02 03:34:20.572993,G. Duarte
C20343,applied,2024-04-14 03:34:20.572993,G. Duarte
C20343,screening,2024-04-24 03:34:20.572993,G. Duarte
C20344,applied,2024-05-03 03:34:20.572993,G. Duarte
C20344,screening,2024-05-08 03:34:20.572993,G. Duarte
C20345,applied,2025-03-29 03:34:20.572993,L. Torres
C20346,applied,2025-03-16 03:34:20.572993,L. Torres
C20346,screening,2025-03-18 03:34:20.572993,L. Torres
C20347,applied,2025-03-15 03:34:20.572993,L. Torres
C20347,screening,2025-03-18 03:34:20.572993,L. Torres
C20347,interview_tech,2025-03-19 03:34:20.572993,L. Torres
C20347,interview_mgr,2025-03-24 03:34:20.572993,L. Torres
C20348,applied,2025-03-29 03:34:20.572993,L. Torres
C20349,applied,2025-03-22 03:34:20.572993,L. Torres
C20349,screening,2025-03-28 03:34:20.572993,L. Torres
C20350,applied,2025-03-05 03:34:20.572993,L. Torres
C20350,screening,2025-03-14 03:34:20.572993,L. Torres
C20350,interview_tech,2025-03-19 03:34:20.572993,L. Torres
C20351,applied,2025-03-04 03:34:20.572993,L. Torres
C20351,screening,2025-03-10 03:34:20.572993,L. Torres
C20352,applied,2025-03-06 03:34:20.572993,L. Torres
C20353,applied,2025-03-19 03:34:20.572993,L. Torres
C20353,screening,2025-03-20 03:34:20.572993,L. Torres
C20353,interview_tech,2025-03-27 03:34:20.572993,L. Torres
C20353,interview_mgr,2025-04-05 03:34:20.572993,L. Torres
C20354,applied,2025-03-26 03:34:20.572993,L. Torres
C20354,screening,2025-03-29 03:34:20.572993,L. Torres
C20354,interview_tech,2025-04-02 03:34:20.572993,L. Torres
C20355,applied,2024-04-22 03:34:20.572993,G. Duarte
C20355,screening,2024-04-23 03:34:20.572993,G. Duarte
C20355,interview_tech,2024-04-25 03:34:20.572993,G. Duarte
C20355,interview_mgr,2024-04-28 03:34:20.572993,G. Duarte
C20356,applied,2024-04-26 03:34:20.572993,G. Duarte
C20356,screening,2024-04-30 03:34:20.572993,G. Duarte
C20357,applied,2024-04-07 03:34:20.572993,G. Duarte
C20357,screening,2024-04-12 03:34:20.572993,G. Duarte
C20358,applied,2024-04-28 03:34:20.572993,G. Duarte
C20359,applied,2024-04-15 03:34:20.572993,G. Duarte
C20360,applied,2024-03-31 03:34:20.572993,G. Duarte
C20360,screening,2024-04-06 03:34:20.572993,G. Duarte
C20361,applied,2024-05-04 03:34:20.572993,G. Duarte
C20361,screening,2024-05-10 03:34:20.572993,G. Duarte
C20362,applied,2024-03-31 03:34:20.572993,G. Duarte
C20363,applied,2024-04-26 03:34:20.572993,G. Duarte
C20364,applied,2024-03-25 03:34:20.572993,G. Duarte
C20364,screening,2024-04-01 03:34:20.572993,G. Duarte
C20365,applied,2024-04-28 03:34:20.572993,G. Duarte
C20366,applied,2024-03-15 03:34:20.572993,L. Torres
C20367,applied,2024-03-17 03:34:20.572993,L. Torres
C20368,applied,2024-03-18 03:34:20.572993,L. Torres
C20369,applied,2024-03-09 03:34:20.572993,L. Torres
C20370,applied,2024-03-06 03:34:20.572993,L. Torres
C20371,applied,2024-03-08 03:34:20.572993,L. Torres
C20371,screening,2024-03-10 03:34:20.572993,L. Torres
C20372,applied,2024-02-20 03:34:20.572993,L. Torres
C20372,screening,2024-02-24 03:34:20.572993,L. Torres
C20372,interview_tech,2024-02-29 03:34:20.572993,L. Torres
C20372,interview_mgr,2024-03-08 03:34:20.572993,L. Torres
C20373,applied,2024-02-23 03:34:20.572993,L. Torres
C20374,applied,2024-03-06 03:34:20.572993,L. Torres
C20374,screening,2024-03-12 03:34:20.572993,L. Torres
C20375,applied,2024-02-26 03:34:20.572993,L. Torres
C20375,screening,2024-02-28 03:34:20.572993,L. Torres
C20376,applied,2024-02-18 03:34:20.572993,L. Torres
C20376,screening,2024-02-22 03:34:20.572993,L. Torres
C20376,interview_tech,2024-02-24 03:34:20.572993,L. Torres
C20376,interview_mgr,2024-03-03 03:34:20.572993,L. Torres
C20376,offer,2024-03-12 03:34:20.572993,L. Torres
C20377,applied,2024-03-11 03:34:20.572993,L. Torres
C20378,applied,2024-02-16 03:34:20.572993,L. Torres
C20378,screening,2024-02-21 03:34:20.572993,L. Torres
C20378,interview_tech,2024-02-29 03:34:20.572993,L. Torres
C20378,interview_mgr,2024-03-05 03:34:20.572993,L. Torres
C20378,offer,2024-03-13 03:34:20.572993,L. Torres
C20378,decision,2024-03-23 03:34:20.572993,L. Torres
C20379,applied,2024-03-16 03:34:20.572993,L. Torres
C20380,applied,2024-02-23 03:34:20.572993,L. Torres
C20381,applied,2024-03-05 03:34:20.572993,L. Torres
C20381,screening,2024-03-08 03:34:20.572993,L. Torres
C20382,applied,2024-03-08 03:34:20.572993,L. Torres
C20383,applied,2025-10-30 03:34:20.572993,F. Aguirre
C20383,screening,2025-11-04 03:34:20.572993,F. Aguirre
C20383,interview_tech,2025-11-08 03:34:20.572993,F. Aguirre
