id,job_id,source,experience_years,education,gender,applied_date,city,expected_salary
C20281,JR1020,LinkedIn,4,Terciario,F,2025-10-12 03:34:20.572993,GBA Norte,2736707
C20282,JR1020,LinkedIn,3,Terciario,M,2025-11-02 03:34:20.572993,CABA,2339586
C20283,JR1020,LinkedIn,2,Universitario,M,2025-10-30 03:34:20.572993,Córdoba,2689820
C20284,JR1020,LinkedIn,4,Universitario,M,2025-11-03 03:34:20.572993,Rosario,2184313
C20285,JR1020,Referido,3,Universitario,F,2025-10-24 03:34:20.572993,CABA,2505414
C20286,JR1020,LinkedIn,7,Bootcamp,M,2025-10-08 03:34:20.572993,GBA Norte,2481434
C20287,JR1020,Agencia,7,Bootcamp,F,2025-10-17 03:34:20.572993,GBA Norte,2560939
C20288,JR1020,Portal Empleo,7,Universitario,F,2025-10-28 03:34:20.572993,GBA Norte,2237740
C20289,JR1020,LinkedIn,3,Universitario,M,2025-10-21 03:34:20.572993,GBA Norte,2123412
C20290,JR1020,Portal Empleo,2,Bootcamp,M,2025-10-10 03:34:20.572993,CABA,2853941
C20291,JR1020,Portal Empleo,4,Terciario,F,2025-10-31 03:34:20.572993,CABA,2614511
C20292,JR1020,Orgánico,4,Universitario,M,2025-10-05 03:34:20.572993,Mendoza,2381595
C20293,JR1020,LinkedIn,2,Universitario,M,2025-10-26 03:34:20.572993,CABA,2523049
C20294,JR1020,LinkedIn,1,Universitario,M,2025-10-25 03:34:20.572993,GBA Sur,2308550
C20295,JR1020,Orgánico,4,Bootcamp,F,2025-11-04 03:34:20.572993,Rosario,2440265
C20296,JR1020,Orgánico,3,Universitario,F,2025-10-27 03:34:20.572993,CABA,2273842
C20297,JR1020,Portal Empleo,6,Universitario,M,2025-10-10 03:34:20.572993,Córdoba,2395990
C20298,JR1021,Agencia,6,Posgrado,M,2024-05-06 03:34:20.572993,CABA,3103815
C20299,JR1021,LinkedIn,7,Universitario,F,2024-05-14 03:34:20.572993,CABA,3893781
C20300,JR1021,Referido,1,Posgrado,M,2024-05-26 03:34:20.572993,GBA Norte,3394064
C20301,JR1021,LinkedIn,5,Universitario,F,2024-05-16 03:34:20.572993,Córdoba,3250434
C20302,JR1021,LinkedIn,2,Universitario,F,2024-05-07 03:34:20.572993,CABA,3175408
C20303,JR1021,Agencia,1,Universitario,M,2024-05-18 03:34:20.572993,CABA,3864509
C20304,JR1021,LinkedIn,3,Universitario,F,2024-05-07 03:34:20.572993,GBA Norte,3430893
C20305,JR1021,Referido,7,Universitario,M,2024-04-23 03:34:20.572993,CABA,3808924
C20306,JR1021,Orgánico,3,Terciario,F,2024-05-09 03:34:20.572993,CABA,3486689
C20307,JR1021,LinkedIn,8,Bootcamp,F,2024-04-20 03:34:20.572993,Córdoba,3596934
C20308,JR1021,Universidades,5,Bootcamp,M,2024-05-13 03:34:20.572993,GBA Norte,3491131
C20309,JR1022,Universidades,3,Universitario,M,2024-11-18 03:34:20.572993,Rosario,3405650
C20310,JR1022,Referido,7,Posgrado,M,2024-10-30 03:34:20.572993,CABA,4135095
C20311,JR1022,LinkedIn,5,Bootcamp,M,2024-11-20 03:34:20.572993,CABA,3840797
C20312,JR1022,LinkedIn,2,Universitario,F,2024-11-12 03:34:20.572993,GBA Sur,3581997
C20313,JR1022,Referido,9,Universitario,M,2024-11-30 03:34:20.572993,Mendoza,3750377
C20314,JR1022,LinkedIn,5,Posgrado,F,2024-10-26 03:34:20.572993,GBA Norte,3862579
C20315,JR1022,LinkedIn,4,Universitario,M,2024-11-04 03:34:20.572993,CABA,3636162
C20316,JR1022,Universidades,2,Terciario,M,2024-11-11 03:34:20.572993,Rosario,3515522
C20317,JR1022,LinkedIn,7,Universitario,F,2024-11-29 03:34:20.572993,GBA Norte,3447562
C20318,JR1022,Portal Empleo,5,Universitario,M,2024-10-29 03:34:20.572993,CABA,3677583
C20319,JR1022,LinkedIn,6,Bootcamp,M,2024-11-21 03:34:20.572993,Rosario,4065503
C20320,JR1022,Referido,3,Universitario,M,2024-11-05 03:34:20.572993,CABA,3577694
C20321,JR1022,Orgánico,6,Posgrado,F,2024-10-28 03:34:20.572993,Rosario,3589133
C20322,JR1022,LinkedIn,6,Posgrado,M,2024-11-22 03:34:20.572993,GBA Norte,3667592
C20323,JR1022,LinkedIn,2,Universitario,M,2024-11-05 03:34:20.572993,GBA Norte,3650489
C20324,JR1022,Portal Empleo,0,Universitario,M,2024-10-28 03:34:20.572993,CABA,3831289
C20325,JR1023,Portal Empleo,5,Terciario,M,2025-02-21 03:34:20.572993,CABA,1987360
C20326,JR1023,Portal Empleo,0,Universitario,F,2025-01-19 03:34:20.572993,CABA,1923556
C20327,JR1023,LinkedIn,4,Posgrado,F,2025-02-10 03:34:20.572993,CABA,2030707
C20328,JR1023,LinkedIn,3,Universitario,M,2025-01-28 03:34:20.572993,CABA,2145006
C20329,JR1023,Orgánico,7,Posgrado,F,2025-01-28 03:34:20.572993,CABA,2110774
C20330,JR1023,Orgánico,3,Universitario,M,2025-02-17 03:34:20.572993,GBA Norte,1951297
C20331,JR1023,Referido,7,Universitario,F,2025-02-25 03:34:20.572993,CABA,2098753
C20332,JR1023,Agencia,3,Universitario,M,2025-01-26 03:34:20.572993,CABA,2007392
C20333,JR1023,Referido,6,Universitario,F,2025-02-04 03:34:20.572993,CABA,1931365
C20334,JR1023,Referido,9,Universitario,F,2025-01-23 03:34:20.572993,CABA,1724659
C20335,JR1024,LinkedIn,1,Universitario,M,2024-04-21 03:34:20.572993,Rosario,3963846
C20336,JR1024,Referido,5,Terciario,M,2024-05-06 03:34:20.572993,CABA,3831700
C20337,JR1024,Referido,11,Universitario,M,2024-04-29 03:34:20.572993,Córdoba,4112773
C20338,JR1024,LinkedIn,4,Universitario,F,2024-04-20 03:34:20.572993,CABA,4419439
C20339,JR1024,Referido,4,Universitario,F,2024-04-16 03:34:20.572993,CABA,3629542
C20340,JR1024,Agencia,6,Universitario,M,2024-03-31 03:34:20.572993,Rosario,3473615
C20341,JR1024,Portal Empleo,4,Universitario,M,2024-04-22 03:34:20.572993,Rosario,3536125
C20342,JR1024,Portal Empleo,0,Bootcamp,M,2024-04-22 03:34:20.572993,Córdoba,3990291
C20343,JR1024,Orgánico,7,Bootcamp,F,2024-04-03 03:34:20.572993,Córdoba,3772087
C20344,JR1024,LinkedIn,0,Universitario,M,2024-04-30 03:34:20.572993,Córdoba,3915366
C20345,JR1025,Referido,3,Universitario,F,2025-03-27 03:34:20.572993,Córdoba,3657992
C20346,JR1025,Agencia,7,Universitario,M,2025-03-09 03:34:20.572993,Rosario,3970311
C20347,JR1025,Referido,3,Terciario,F,2025-03-14 03:34:20.572993,CABA,3716152
C20348,JR1025,LinkedIn,2,Universitario,F,2025-03-26 03:34:20.572993,GBA Norte,3391848
C20349,JR1025,LinkedIn,6,Universitario,M,2025-03-18 03:34:20.572993,GBA Sur,3475580
C20350,JR1025,Orgánico,2,Universitario,F,2025-02-25 03:34:20.572993,CABA,3967873
C20351,JR1025,Referido,1,Universitario,M,2025-02-26 03:34:20.572993,GBA Norte,3548151
C20352,JR1025,Agencia,5,Universitario,M,2025-02-28 03:34:20.572993,CABA,3884896
C20353,JR1025,Referido,4,Terciario,M,2025-03-13 03:34:20.572993,GBA Norte,3733463
C20354,JR1025,Portal Empleo,1,Posgrado,F,2025-03-20 03:34:20.572993,CABA,3955948
C20355,JR1026,Agencia,6,Posgrado,F,2024-04-14 03:34:20.572993,GBA Norte,2772862
C20356,JR1026,Portal Empleo,5,Posgrado,M,2024-04-14 03:34:20.572993,CABA,2358547
C20357,JR1026,LinkedIn,3,Universitario,F,2024-03-30 03:34:20.572993,CABA,2721018
C20358,JR1026,Referido,3,Terciario,F,2024-04-27 03:34:20.572993,CABA,2310049
C20359,JR1026,Agencia,5,Terciario,M,2024-04-09 03:34:20.572993,GBA Sur,2667473
C20360,JR1026,LinkedIn,7,Universitario,M,2024-03-25 03:34:20.572993,GBA Norte,2411397
C20361,JR1026,LinkedIn,3,Universitario,M,2024-04-24 03:34:20.572993,CABA,2082843
C20362,JR1026,LinkedIn,6,Posgrado,X,2024-03-25 03:34:20.572993,CABA,2897955
C20363,JR1026,Orgánico,5,Bootcamp,M,2024-04-24 03:34:20.572993,CABA,2480122
C20364,JR1026,LinkedIn,6,Posgrado,F,2024-03-23 03:34:20.572993,Mendoza,2646208
C20365,JR1026,Portal Empleo,4,Universitario,M,2024-04-21 03:34:20.572993,CABA,2452713
C20366,JR1027,LinkedIn,2,Universitario,M,2024-03-11 03:34:20.572993,CABA,2233034
C20367,JR1027,LinkedIn,3,Posgrado,M,2024-03-05 03:34:20.572993,CABA,1972922
C20368,JR1027,Portal Empleo,5,Bootcamp,M,2024-03-14 03:34:20.572993,GBA Norte,2016667
C20369,JR1027,LinkedIn,9,Universitario,M,2024-03-04 03:34:20.572993,Mendoza,2191256
C20370,JR1027,Referido,3,Terciario,M,2024-03-01 03:34:20.572993,CABA,2075161
C20371,JR1027,Agencia,6,Terciario,F,2024-02-29 03:34:20.572993,CABA,1938084
C20372,JR1027,Agencia,3,Universitario,M,2024-02-16 03:34:20.572993,CABA,2163273
C20373,JR1027,LinkedIn,4,Universitario,M,2024-02-22 03:34:20.572993,Rosario,2149940
C20374,JR1027,Orgánico,8,Bootcamp,F,2024-03-01 03:34:20.572993,CABA,2067347
C20375,JR1027,Portal Empleo,6,Universitario,F,2024-02-19 03:34:20.572993,Córdoba,1987833
C20376,JR1027,Orgánico,1,Universitario,F,2024-02-09 03:34:20.572993,Rosario,2075860
C20377,JR1027,Referido,3,Terciario,F,2024-03-08 03:34:20.572993,Córdoba,2226912
C20378,JR1027,Referido,7,Universitario,M,2024-02-13 03:34:20.572993,CABA,2035563
C20379,JR1027,Orgánico,4,Universitario,F,2024-03-07 03:34:20.572993,CABA,1828082
C20380,JR1027,Orgánico,1,Universitario,M,2024-02-17 03:34:20.572993,CABA,2062423
C20381,JR1027,Referido,2,Universitario,M,2024-03-03 03:34:20.572993,GBA Sur,2085223
C20382,JR1027,LinkedIn,6,Bootcamp,F,2024-02-27 03:34:20.572993,Córdoba,2123142
C20383,JR1028,LinkedIn,6,Universitario,F,2025-10-21 03:34:20.572993,Córdoba,2688664
C20384,JR1028,LinkedIn,4,Universitario,F,2025-10-28 03:34:20.572993,CABA,2787785
C20385,JR1028,LinkedIn,10,Bootcamp,F,2025-10-02 03:34:20.572993,CABA,2629966
C20386,JR1028,LinkedIn,6,Bootcamp,F,2025-09-29 03:34:20.572993,Rosario,2621927
C20387,JR1028,Agencia,3,Terciario,M,2025-10-27 03:34:20.572993,GBA Sur,2707506
C20388,JR1028,LinkedIn,2,Posgrado,M,2025-10-02 03:34:20.572993,Córdoba,2302618
C20389,JR1028,Portal Empleo,2,Terciario,M,2025-10-07 03:34:20.572993,CABA,2567478
C20390,JR1028,LinkedIn,5,Universitario,M,2025-11-02 03:34:20.572993,CABA,2570070
C20391,JR1028,LinkedIn,3,Terciario,M,2025-11-02 03:34:20.572993,CABA,2610963
C20392,JR1029,LinkedIn,8,Universitario,M,2024-05-17 03:34:20.572993,GBA Sur,2500792
C20393,JR1029,LinkedIn,8,Universitario,M,2024-06-08 03:34:20.572993,CABA,2770533
C20394,JR1029,Agencia,6,Universitario,F,2024-06-11 03:34:20.572993,CABA,2688388
C20395,JR1029,Orgánico,1,Universitario,M,2024-06-06 03:34:20.572993,Rosario,2437007
C20396,JR1029,LinkedIn,2,Universitario,M,2024-05-11 03:34:20.572993,Córdoba,2628428
C20397,JR1029,Referido,7,Universitario,F,2024-05-30 03:34:20.572993,Mendoza,2760148
C20398,JR1029,Referido,3,Posgrado,F,2024-06-13 03:34:20.572993,CABA,2981414
C20399,JR1029,Agencia,7,Universitario,F,2024-06-15 03:34:20.572993,GBA Norte,3071830
C20400,JR1029,Agencia,5,Universitario,F,2024-06-05 03:34:20.572993,GBA Sur,2720076
C20401,JR1029,Referido,4,Bootcamp,F,2024-06-02 03:34:20.572993,CABA,2990535
C20402,JR1029,Portal Empleo,2,Universitario,F,2024-06-12 03:34:20.572993,Córdoba,2959665
C20403,JR1029,Agencia,4,Universitario,M,2024-05-11 03:34:20.572993,CABA,2863961
C20404,JR1029,LinkedIn,4,Universitario,M,2024-05-13 03:34:20.572993,Córdoba,2565688
C20405,JR1029,LinkedIn,7,Terciario,M,2024-06-14 03:34:20.572993,CABA,2881124
C20406,JR1030,Orgánico,2,Universitario,F,2024-12-16 03:34:20.572993,GBA Norte,3853150
C20407,JR1030,Portal Empleo,3,Posgrado,F,2024-11-24 03:34:20.572993,GBA Norte,4329567
C20408,JR1030,Referido,4,Universitario,F,2024-12-14 03:34:20.572993,CABA,4001684
C20409,JR1030,Referido,6,Universitario,M,2024-11-24 03:34:20.572993,CABA,4018160
C20410,JR1030,LinkedIn,2,Universitario,F,2024-12-03 03:34:20.572993,CABA,4253823
C20411,JR1030,Referido,1,Universitario,M,2024-11-16 03:34:20.572993,CABA,4569944
C20412,JR1030,Portal Empleo,6,Universitario,F,2024-11-28 03:34:20.572993,CABA,4209535
C20413,JR1030,LinkedIn,0,Posgrado,F,2024-11-21 03:34:20.572993,Rosario,4652615
C20414,JR1030,Portal Empleo,7,Universitario,F,2024-12-08 03:34:20.572993,Mendoza,3794744
C20415,JR1030,Agencia,4,Universitario,M,2024-11-26 03:34:20.572993,CABA,3906958
C20416,JR1030,LinkedIn,0,Universitario,F,2024-11-20 03:34:20.572993,Córdoba,3991899
C20417,JR1030,Referido,3,Universitario,F,2024-11-18 03:34:20.572993,Córdoba,3901236
C20418,JR1030,LinkedIn,5,Bootcamp,F,2024-11-21 03:34:20.572993,Rosario,4329110
C20419,JR1030,Portal Empleo,3,Posgrado,M,2024-11-24 03:34:20.572993,CABA,3887547
C20420,JR1031,LinkedIn,4,Universitario,M,2024-04-02 03:34:20.572993,CABA,4363589
C20421,JR1031,Portal Empleo,6,Universitario,M,2024-04-20 03:34:20.572993,CABA,4066246
C20422,JR1031,Agencia,3,Universitario,M,2024-03-25 03:34:20.572993,CABA,4560037
C20423,JR1031,LinkedIn,2,Universitario,F,2024-04-17 03:34:20.572993,GBA Norte,4963010
C20424,JR1031,Orgánico,3,Posgrado,M,2024-04-14 03:34:20.572993,Rosario,4766265
C20425,JR1031,Universidades,8,Universitario,M,2024-03-24 03:34:20.572993,Córdoba,5287647
C20426,JR1031,LinkedIn,8,Universitario,M,2024-04-20 03:34:20.572993,CABA,4952115
C20427,JR1031,LinkedIn,0,Universitario,M,2024-04-19 03:34:20.572993,CABA,4966668
C20428,JR1031,Orgánico,7,Universitario,M,2024-03-21 03:34:20.572993,CABA,5245332
C20429,JR1031,Orgánico,5,Universitario,F,2024-04-24 03:34:20.572993,CABA,4790441
C20430,JR1031,LinkedIn,6,Universitario,F,2024-04-12 03:34:20.572993,GBA Sur,4148082
C20431,JR1032,LinkedIn,3,Universitario,M,2024-07-14 03:34:20.572993,GBA Sur,1545064
C20432,JR1032,LinkedIn,0,Terciario,F,2024-08-13 03:34:20.572993,GBA Sur,1534179
C20433,JR1032,Universidades,5,Universitario,M,2024-08-20 03:34:20.572993,CABA,1453809
C20434,JR1032,LinkedIn,2,Universitario,X,2024-07-14 03:34:20.572993,Rosario,1389869
C20435,JR1032,Referido,1,Universitario,M,2024-08-07 03:34:20.572993,GBA Norte,1550347
C20436,JR1032,Agencia,1,Universitario,M,2024-08-08 03:34:20.572993,GBA Norte,1450886
C20437,JR1032,LinkedIn,6,Universitario,M,2024-07-27 03:34:20.572993,Córdoba,1433414
C20438,JR1032,Portal Empleo,4,Terciario,F,2024-08-02 03:34:20.572993,CABA,1714177
C20439,JR1032,LinkedIn,6,Universitario,M,2024-08-08 03:34:20.572993,CABA,1628270
C20440,JR1032,Agencia,6,Universitario,F,2024-08-15 03:34:20.572993,GBA Norte,1309240
C20441,JR1032,LinkedIn,3,Posgrado,F,2024-07-23 03:34:20.572993,GBA Norte,1771314
C20442,JR1032,Portal Empleo,4,Terciario,M,2024-08-04 03:34:20.572993,CABA,1507496
C20443,JR1032,Portal Empleo,3,Universitario,M,2024-08-03 03:34:20.572993,Córdoba,1563862
C20444,JR1032,LinkedIn,3,Universitario,M,2024-08-04 03:34:20.572993,CABA,1593793
C20445,JR1032,LinkedIn,2,Bootcamp,M,2024-07-13 03:34:20.572993,CABA,1621088
C20446,JR1032,LinkedIn,5,Bootcamp,F,2024-07-24 03:34:20.572993,CABA,1581421
C20447,JR1032,LinkedIn,7,Bootcamp,M,2024-08-06 03:34:20.572993,Mendoza,1398467
C20448,JR1033,Agencia,2,Universitario,F,2025-07-08 03:34:20.572993,Córdoba,1575624
C20449,JR1033,Agencia,7,Universitario,M,2025-08-05 03:34:20.572993,CABA,1628253
C20450,JR1033,Referido,4,Posgrado,M,2025-07-30 03:34:20.572993,CABA,1646657
C20451,JR1033,Portal Empleo,5,Posgrado,F,2025-07-27 03:34:20.572993,Córdoba,1382304
C20452,JR1033,Portal Empleo,0,Bootcamp,M,2025-07-20 03:34:20.572993,CABA,1595343
C20453,JR1033,Agencia,0,Universitario,M,2025-07-03 03:34:20.572993,GBA Norte,1609598
C20454,JR1033,Referido,4,Universitario,M,2025-08-03 03:34:20.572993,GBA Norte,1412434
C20455,JR1033,LinkedIn,6,Universitario,M,2025-07-31 03:34:20.572993,CABA,1580402
C20456,JR1033,LinkedIn,2,Universitario,M,2025-07-22 03:34:20.572993,CABA,1477476
C20457,JR1033,Referido,8,Posgrado,F,2025-07-15 03:34:20.572993,Córdoba,1432002
C20458,JR1033,Referido,6,Posgrado,M,2025-07-14 03:34:20.572993,CABA,1400025
C20459,JR1033,Referido,2,Universitario,M,2025-07-10 03:34:20.572993,CABA,1471712
C20460,JR1033,LinkedIn,4,Universitario,M,2025-08-10 03:34:20.572993,Mendoza,1594037
C20461,JR1033,Portal Empleo,10,Bootcamp,F,2025-07-10 03:34:20.572993,Córdoba,1224160
C20462,JR1033,LinkedIn,1,Universitario,F,2025-07-20 03:34:20.572993,CABA,1362440
C20463,JR1033,LinkedIn,5,Universitario,F,2025-07-23 03:34:20.572993,CABA,1444519
C20464,JR1033,LinkedIn,3,Universitario,F,2025-07-30 03:34:20.572993,CABA,1639436
C20465,JR1033,LinkedIn,6,Terciario,F,2025-08-02 03:34:20.572993,CABA,1492460
C20466,JR1033,Referido,7,Universitario,M,2025-07-17 03:34:20.572993,CABA,1648910
C20467,JR1033,LinkedIn,3,Universitario,M,2025-08-10 03:34:20.572993,CABA,1452292
C20468,JR1033,Referido,7,Terciario,M,2025-08-04 03:34:20.572993,GBA Norte,1321648
C20469,JR1034,Referido,10,Universitario,M,2025-07-17 03:34:20.572993,CABA,2990466
C20470,JR1034,LinkedIn,4,Universitario,F,2025-07-02 03:34:20.572993,GBA Norte,3213219
C20471,JR1034,LinkedIn,6,Universitario,M,2025-06-25 03:34:20.572993,Mendoza,2937242
C20472,JR1034,Orgánico,3,Terciario,M,2025-07-03 03:34:20.572993,CABA,3387375
C20473,JR1034,Referido,4,Posgrado,M,2025-06-30 03:34:20.572993,GBA Norte,3859981
C20474,JR1034,LinkedIn,4,Universitario,F,2025-06-17 03:34:20.572993,CABA,3013918
C20475,JR1034,LinkedIn,6,Universitario,M,2025-06-26 03:34:20.572993,Córdoba,3569924
C20476,JR1034,Referido,7,Universitario,F,2025-06-24 03:34:20.572993,CABA,3742644
C20477,JR1034,Referido,4,Universitario,F,2025-06-23 03:34:20.572993,GBA Sur,3257657
C20478,JR1034,Referido,8,Universitario,M,2025-06-29 03:34:20.572993,GBA Sur,3290639
C20479,JR1034,Portal Empleo,8,Universitario,M,2025-07-11 03:34:20.572993,Mendoza,3030022
C20480,JR1034,LinkedIn,6,Bootcamp,M,2025-06-20 03:34:20.572993,CABA,3008991
C20481,JR1034,LinkedIn,3,Bootcamp,F,2025-07-17 03:34:20.572993,Mendoza,3412224
C20482,JR1034,Agencia,2,Universitario,M,2025-07-11 03:34:20.572993,Córdoba,3960863
C20483,JR1034,Orgánico,2,Terciario,M,2025-06-13 03:34:20.572993,CABA,3213936
C20484,JR1034,LinkedIn,6,Universitario,F,2025-07-08 03:34:20.572993,CABA,3526209
C20485,JR1035,Referido,1,Terciario,M,2025-09-14 03:34:20.572993,GBA Sur,3444549
C20486,JR1035,LinkedIn,6,Universitario,F,2025-09-21 03:34:20.572993,CABA,3525919
C20487,JR1035,LinkedIn,1,Universitario,M,2025-10-18 03:34:20.572993,Rosario,3409455
C20488,JR1035,LinkedIn,6,Posgrado,F,2025-10-02 03:34:20.572993,CABA,3498441
C20489,JR1035,LinkedIn,4,Bootcamp,M,2025-10-12 03:34:20.572993,Córdoba,3743667
C20490,JR1035,Portal Empleo,7,Universitario,F,2025-09-25 03:34:20.572993,CABA,3221376
C20491,JR1035,Referido,7,Universitario,F,2025-09-20 03:34:20.572993,CABA,3672060
C20492,JR1035,LinkedIn,8,Universitario,F,2025-09-17 03:34:20.572993,Córdoba,3100833
C20493,JR1035,LinkedIn,8,Terciario,M,2025-10-12 03:34:20.572993,Rosario,3571631
C20494,JR1035,Agencia,4,Bootcamp,M,2025-10-13 03:34:20.572993,CABA,3352511
C20495,JR1035,LinkedIn,1,Universitario,F,2025-09-30 03:34:20.572993,Mendoza,4116066
C20496,JR1035,Portal Empleo,1,Terciario,F,2025-10-17 03:34:20.572993,CABA,3763691
C20497,JR1035,LinkedIn,0,Posgrado,M,2025-09-26 03:34:20.572993,CABA,3651781
C20498,JR1035,Referido,1,Universitario,M,2025-10-13 03:34:20.572993,CABA,3311479
C20499,JR1035,LinkedIn,4,Terciario,M,2025-09-12 03:34:20.572993,CABA,3698466
C20500,JR1035,LinkedIn,3,Universitario,M,2025-10-03 03:34:20.572993,CABA,3627599
C20501,JR1035,LinkedIn,4,Universitario,M,2025-10-01 03:34:20.572993,GBA Norte,3778139
C20502,JR1036,LinkedIn,5,Universitario,F,2024-12-01 03:34:20.572993,CABA,2876457
C20503,JR1036,Referido,3,Universitario,M,2024-11-26 03:34:20.572993,CABA,2750456
C20504,JR1036,Portal Empleo,1,Terciario,M,2024-12-22 03:34:20.572993,CABA,2922707
C20505,JR1036,LinkedIn,4,Universitario,F,2024-12-15 03:34:20.572993,GBA Sur,2592505
C20506,JR1036,LinkedIn,2,Universitario,M,2024-12-02 03:34:20.572993,Rosario,2296461
C20507,JR1036,Referido,3,Bootcamp,M,2024-12-05 03:34:20.572993,CABA,2713679
C20508,JR1036,Portal Empleo,7,Terciario,M,2024-11-25 03:34:20.572993,CABA,2603154
C20509,JR1036,Universidades,3,Universitario,M,2024-11-29 03:34:20.572993,GBA Sur,3191736
C20510,JR1036,Referido,8,Bootcamp,F,2024-11-28 03:34:20.572993,Mendoza,3217139
C20511,JR1036,Referido,8,Bootcamp,F,2024-12-26 03:34:20.572993,GBA Sur,3089774
C20512,JR1036,Referido,3,Posgrado,F,2024-12-23 03:34:20.572993,CABA,2899369
C20513,JR1036,Orgánico,1,Terciario,M,2024-12-13 03:34:20.572993,CABA,2697456
C20514,JR1036,Agencia,4,Universitario,M,2024-12-13 03:34:20.572993,CABA,2919772
C20515,JR1036,LinkedIn,7,Universitario,F,2024-12-17 03:34:20.572993,CABA,2707103
C20516,JR1036,LinkedIn,3,Posgrado,F,2024-12-27 03:34:20.572993,CABA,2747910
C20517,JR1036,LinkedIn,6,Terciario,F,2024-12-20 03:34:20.572993,CABA,2744268
C20518,JR1036,Referido,7,Terciario,F,2024-11-25 03:34:20.572993,CABA,3115912
C20519,JR1036,Portal Empleo,2,Universitario,F,2024-12-22 03:34:20.572993,CABA,2857127
C20520,JR1036,Referido,2,Terciario,F,2024-12-13 03:34:20.572993,CABA,2335002
C20521,JR1036,LinkedIn,6,Universitario,M,2024-11-29 03:34:20.572993,Rosario,2731140
C20522,JR1036,Portal Empleo,4,Posgrado,M,2024-12-12 03:34:20.572993,Mendoza,2895783
C20523,JR1037,Agencia,2,Universitario,F,2024-04-21 03:34:20.572993,CABA,3342228
C20524,JR1037,LinkedIn,3,Universitario,M,2024-04-10 03:34:20.572993,CABA,2915548
C20525,JR1037,Portal Empleo,4,Posgrado,M,2024-04-11 03:34:20.572993,Córdoba,3472995
C20526,JR1037,Referido,0,Terciario,F,2024-05-12 03:34:20.572993,CABA,3568093
C20527,JR1037,Orgánico,6,Universitario,M,2024-04-08 03:34:20.572993,Rosario,3416615
C20528,JR1037,Agencia,3,Universitario,F,2024-04-14 03:34:20.572993,Rosario,3321923
C20529,JR1037,Referido,0,Terciario,F,2024-04-10 03:34:20.572993,CABA,3448318
C20530,JR1037,Portal Empleo,4,Terciario,F,2024-04-19 03:34:20.572993,Córdoba,3409114
C20531,JR1037,Orgánico,2,Universitario,M,2024-04-20 03:34:20.572993,GBA Norte,3061492
C20532,JR1038,Referido,8,Bootcamp,M,2025-01-24 03:34:20.572993,CABA,3840271
C20533,JR1038,LinkedIn,3,Bootcamp,M,2025-02-12 03:34:20.572993,CABA,3874750
C20534,JR1038,Portal Empleo,1,Universitario,M,2025-02-22 03:34:20.572993,CABA,3085167
C20535,JR1038,LinkedIn,5,Terciario,F,2025-01-27 03:34:20.572993,Rosario,3157655
C20536,JR1038,LinkedIn,2,Terciario,M,2025-02-12 03:34:20.572993,Rosario,3635477
C20537,JR1038,Agencia,2,Universitario,M,2025-01-28 03:34:20.572993,CABA,3656114
C20538,JR1038,Portal Empleo,5,Universitario,M,2025-02-05 03:34:20.572993,Córdoba,3820983
C20539,JR1038,LinkedIn,1,Terciario,M,2025-02-22 03:34:20.572993,CABA,3828683
C20540,JR1038,LinkedIn,0,Universitario,M,2025-02-10 03:34:20.572993,Córdoba,3716907
C20541,JR1038,LinkedIn,8,Universitario,M,2025-02-09 03:34:20.572993,Córdoba,3554916
C20542,JR1038,LinkedIn,5,Universitario,M,2025-02-06 03:34:20.572993,CABA,3308252
C20543,JR1038,LinkedIn,3,Posgrado,F,2025-01-23 03:34:20.572993,CABA,3820071
C20544,JR1038,Portal Empleo,4,Posgrado,F,2025-02-21 03:34:20.572993,CABA,3761464
C20545,JR1038,LinkedIn,5,Universitario,F,2025-02-24 03:34:20.572993,Mendoza,3825434
C20546,JR1039,Referido,6,Terciario,F,2025-08-20 03:34:20.572993,CABA,2415556
C20547,JR1039,LinkedIn,2,Bootcamp,F,2025-08-11 03:34:20.572993,CABA,2921908
C20548,JR1039,Universidades,5,Universitario,F,2025-09-04 03:34:20.572993,GBA Norte,2908903
C20549,JR1039,LinkedIn,3,Universitario,F,2025-08-12 03:34:20.572993,CABA,2485790
