id,job_id_x,source,experience_years,education,gender,applied_date,city,expected_salary,employee_id,candidate_id,job_id_y,start_date,time_to_fill_days,time_to_hire_days,employee_id_perf,job_id,retained_90d,rating_6m
C20218,JR1016,LinkedIn,2,Terciario,M,2025-03-22 03:34:20.572993,CABA,1318558,,,,,,,,,,0.0
C20219,JR1016,LinkedIn,5,Terciario,M,2025-03-19 03:34:20.572993,CABA,1487935,,,,,,,,,,0.0
C20220,JR1016,LinkedIn,3,Universitario,M,2025-02-13 03:34:20.572993,Córdoba,1326869,,,,,,,,,,0.0
C20221,JR1016,Referido,9,Universitario,X,2025-02-27 03:34:20.572993,CABA,1165378,,,,,,,,,,0.0
C20222,JR1016,LinkedIn,9,Universitario,M,2025-03-12 03:34:20.572993,CABA,1537537,,,,,,,,,,0.0
C20223,JR1016,Referido,4,Bootcamp,M,2025-02-18 03:34:20.572993,CABA,1176819,,,,,,,,,,0.0
C20224,JR1016,Universidades,9,Universitario,F,2025-02-26 03:34:20.572993,Mendoza,1353760,,,,,,,,,,0.0
C20225,JR1016,LinkedIn,8,Universitario,M,2025-03-06 03:34:20.572993,CABA,1298438,,,,,,,,,,0.0
C20226,JR1016,Referido,3,Universitario,F,2025-02-16 03:34:20.572993,GBA Sur,1297883,,,,,,,,,,0.0
C20227,JR1016,LinkedIn,0,Universitario,F,2025-02-12 03:34:20.572993,CABA,1305683,,,,,,,,,,0.0
C20228,JR1016,LinkedIn,3,Universitario,M,2025-02-16 03:34:20.572993,Mendoza,1424013,,,,,,,,,,0.0
C20229,JR1016,Agencia,2,Universitario,M,2025-02-24 03:34:20.572993,CABA,1354377,,,,,,,,,,0.0
C20230,JR1016,Referido,5,Bootcamp,M,2025-03-09 03:34:20.572993,Rosario,1456933,,,,,,,,,,0.0
C20231,JR1016,Agencia,4,Universitario,F,2025-02-24 03:34:20.572993,CABA,1611180,,,,,,,,,,0.0
C20232,JR1016,LinkedIn,4,Universitario,M,2025-03-15 03:34:20.572993,CABA,1439683,,,,,,,,,,0.0
C20233,JR1016,Referido,5,Universitario,M,2025-03-12 03:34:20.572993,Córdoba,1433456,,,,,,,,,,0.0
C20234,JR1016,LinkedIn,1,Terciario,F,2025-03-01 03:34:20.572993,CABA,1332398,,,,,,,,,,0.0
C20235,JR1017,LinkedIn,5,Posgrado,F,2024-02-24 03:34:20.572993,GBA Norte,4741812,,,,,,,,,,0.0
C20236,JR1017,LinkedIn,3,Universitario,M,2024-03-20 03:34:20.572993,CABA,4530373,,,,,,,,,,0.0
C20237,JR1017,LinkedIn,4,Universitario,M,2024-02-25 03:34:20.572993,CABA,4254922,,,,,,,,,,0.0
C20238,JR1017,LinkedIn,6,Posgrado,F,2024-03-23 03:34:20.572993,Rosario,4454918,,,,,,,,,,0.0
C20239,JR1017,LinkedIn,1,Posgrado,M,2024-03-03 03:34:20.572993,Mendoza,4288998,,,,,,,,,,0.0
C20240,JR1017,Universidades,3,Universitario,M,2024-03-02 03:34:20.572993,Mendoza,4693699,,,,,,,,,,0.0
C20241,JR1017,LinkedIn,4,Posgrado,F,2024-02-25 03:34:20.572993,Córdoba,3956308,,,,,,,,,,0.0
C20242,JR1017,LinkedIn,3,Universitario,M,2024-03-15 03:34:20.572993,Rosario,4425883,,,,,,,,,,0.0
C20243,JR1017,LinkedIn,6,Universitario,M,2024-03-31 03:34:20.572993,Rosario,4727297,,,,,,,,,,0.0
C20244,JR1017,Referido,2,Terciario,F,2024-03-04 03:34:20.572993,CABA,4857670,,,,,,,,,,0.0
C20245,JR1017,LinkedIn,3,Terciario,M,2024-02-28 03:34:20.572993,CABA,4359196,,,,,,,,,,0.0
C20246,JR1017,Agencia,2,Terciario,M,2024-02-27 03:34:20.572993,CABA,4708661,,,,,,,,,,0.0
C20247,JR1017,Universidades,7,Universitario,F,2024-03-23 03:34:20.572993,CABA,4837506,,,,,,,,,,0.0
C20248,JR1017,LinkedIn,3,Terciario,M,2024-03-07 03:34:20.572993,Córdoba,4396507,,,,,,,,,,0.0
C20249,JR1017,Referido,5,Universitario,F,2024-02-24 03:34:20.572993,Rosario,4934296,,,,,,,,,,0.0
C20250,JR1018,LinkedIn,9,Universitario,F,2025-06-20 03:34:20.572993,CABA,1456665,,,,,,,,,,0.0
C20251,JR1018,Portal Empleo,4,Universitario,F,2025-06-24 03:34:20.572993,CABA,1346109,,,,,,,,,,0.0
C20252,JR1018,LinkedIn,7,Terciario,M,2025-05-26 03:34:20.572993,CABA,1411632,,,,,,,,,,0.0
C20253,JR1018,LinkedIn,8,Universitario,F,2025-05-28 03:34:20.572993,Córdoba,1483179,,,,,,,,,,0.0
C20254,JR1018,LinkedIn,7,Universitario,F,2025-06-08 03:34:20.572993,Rosario,1590322,,,,,,,,,,0.0
C20255,JR1018,Portal Empleo,4,Universitario,F,2025-06-06 03:34:20.572993,CABA,1337956,,,,,,,,,,0.0
C20256,JR1018,LinkedIn,6,Terciario,M,2025-06-22 03:34:20.572993,CABA,1501775,,,,,,,,,,0.0
C20257,JR1018,LinkedIn,1,Bootcamp,M,2025-06-05 03:34:20.572993,GBA Sur,1675242,,,,,,,,,,0.0
C20258,JR1018,Portal Empleo,2,Universitario,F,2025-05-25 03:34:20.572993,CABA,1459078,,,,,,,,,,0.0
C20259,JR1018,Referido,2,Universitario,M,2025-05-31 03:34:20.572993,Córdoba,1552938,,,,,,,,,,0.0
C20260,JR1018,Agencia,10,Universitario,M,2025-05-30 03:34:20.572993,CABA,1501711,,,,,,,,,,0.0
C20261,JR1018,LinkedIn,2,Posgrado,M,2025-06-27 03:34:20.572993,Mendoza,1501548,,,,,,,,,,0.0
C20262,JR1018,Agencia,2,Universitario,M,2025-06-11 03:34:20.572993,Rosario,1380213,,,,,,,,,,0.0
C20263,JR1018,Portal Empleo,1,Bootcamp,F,2025-06-05 03:34:20.572993,GBA Sur,1362123,,,,,,,,,,0.0
C20264,JR1018,LinkedIn,5,Universitario,M,2025-06-25 03:34:20.572993,GBA Sur,1511688,,,,,,,,,,0.0
C20265,JR1019,Portal Empleo,4,Terciario,F,2024-08-29 03:34:20.572993,CABA,1936788,,,,,,,,,,0.0
C20266,JR1019,Referido,7,Universitario,M,2024-08-20 03:34:20.572993,CABA,1931584,,,,,,,,,,0.0
C20267,JR1019,Orgánico,6,Universitario,M,2024-09-11 03:34:20.572993,Rosario,1954581,,,,,,,,,,0.0
C20268,JR1019,LinkedIn,1,Terciario,M,2024-09-21 03:34:20.572993,CABA,1927992,,,,,,,,,,0.0
C20269,JR1019,Portal Empleo,2,Universitario,F,2024-09-02 03:34:20.572993,CABA,1831753,,,,,,,,,,0.0
C20270,JR1019,LinkedIn,7,Posgrado,M,2024-08-30 03:34:20.572993,Córdoba,1760908,,,,,,,,,,0.0
C20271,JR1019,Orgánico,3,Terciario,M,2024-09-10 03:34:20.572993,CABA,1989418,,,,,,,,,,0.0
C20272,JR1019,LinkedIn,7,Universitario,F,2024-08-29 03:34:20.572993,Rosario,1762248,,,,,,,,,,0.0
C20273,JR1019,Universidades,4,Universitario,F,2024-08-19 03:34:20.572993,CABA,1859784,,,,,,,,,,0.0
C20274,JR1019,Orgánico,2,Universitario,F,2024-09-12 03:34:20.572993,GBA Sur,1575419,,,,,,,,,,0.0
C20275,JR1019,LinkedIn,3,Terciario,F,2024-08-27 03:34:20.572993,CABA,2075893,,,,,,,,,,0.0
C20276,JR1019,Agencia,2,Universitario,F,2024-09-05 03:34:20.572993,Córdoba,1794060,,,,,,,,,,0.0
C20277,JR1019,Universidades,3,Terciario,M,2024-09-08 03:34:20.572993,GBA Norte,1587724,,,,,,,,,,0.0
C20278,JR1019,LinkedIn,5,Universitario,M,2024-09-10 03:34:20.572993,GBA Norte,2055364,,,,,,,,,,0.0
C20279,JR1019,Referido,5,Universitario,M,2024-09-12 03:34:20.572993,CABA,1852133,,,,,,,,,,0.0
C20280,JR1020,Referido,0,Bootcamp,M,2025-10-01 03:34:20.572993,Rosario,2414655,,,,,,,,,,0.0
C20281,JR1020,LinkedIn,4,Terciario,F,2025-10-12 03:34:20.572993,GBA Norte,2736707,,,,,,,,,,0.0
C20282,JR1020,LinkedIn,3,Terciario,M,2025-11-02 03:34:20.572993,CABA,2339586,,,,,,,,,,0.0
C20283,JR1020,LinkedIn,2,Universitario,M,2025-10-30 03:34:20.572993,Córdoba,2689820,,,,,,,,,,0.0
C20284,JR1020,LinkedIn,4,Universitario,M,2025-11-03 03:34:20.572993,Rosario,2184313,,,,,,,,,,0.0
C20285,JR1020,Referido,3,Universitario,F,2025-10-24 03:34:20.572993,CABA,2505414,,,,,,,,,,0.0
C20286,JR1020,LinkedIn,7,Bootcamp,M,2025-10-08 03:34:20.572993,GBA Norte,2481434,,,,,,,,,,0.0
C20287,JR1020,Agencia,7,Bootcamp,F,2025-10-17 03:34:20.572993,GBA Norte,2560939,,,,,,,,,,0.0
C20288,JR1020,Portal Empleo,7,Universitario,F,2025-10-28 03:34:20.572993,GBA Norte,2237740,,,,,,,,,,0.0
C20289,JR1020,LinkedIn,3,Universitario,M,2025-10-21 03:34:20.572993,GBA Norte,2123412,,,,,,,,,,0.0
C20290,JR1020,Portal Empleo,2,Bootcamp,M,2025-10-10 03:34:20.572993,CABA,2853941,,,,,,,,,,0.0
C20291,JR1020,Portal Empleo,4,Terciario,F,2025-10-31 03:34:20.572993,CABA,2614511,,,,,,,,,,0.0
C20292,JR1020,Orgánico,4,Universitario,M,2025-10-05 03:34:20.572993,Mendoza,2381595,E30003,C20292,JR1020,2025-12-08 03:34:20.572993,72.0,18.0,E30003,JR1020,1.0,3.613051446711125
C20293,JR1020,LinkedIn,2,Universitario,M,2025-10-26 03:34:20.572993,CABA,2523049,,,,,,,,,,0.0
C20294,JR1020,LinkedIn,1,Universitario,M,2025-10-25 03:34:20.572993,GBA Sur,2308550,,,,,,,,,,0.0
C20295,JR1020,Orgánico,4,Bootcamp,F,2025-11-04 03:34:20.572993,Rosario,2440265,,,,,,,,,,0.0
C20296,JR1020,Orgánico,3,Universitario,F,2025-10-27 03:34:20.572993,CABA,2273842,,,,,,,,,,0.0
C20297,JR1020,Portal Empleo,6,Universitario,M,2025-10-10 03:34:20.572993,Córdoba,2395990,,,,,,,,,,0.0
C20298,JR1021,Agencia,6,Posgrado,M,2024-05-06 03:34:20.572993,CABA,3103815,,,,,,,,,,0.0
C20299,JR1021,LinkedIn,7,Universitario,F,2024-05-14 03:34:20.572993,CABA,3893781,,,,,,,,,,0.0
C20300,JR1021,Referido,1,Posgrado,M,2024-05-26 03:34:20.572993,GBA Norte,3394064,,,,,,,,,,0.0
C20301,JR1021,LinkedIn,5,Universitario,F,2024-05-16 03:34:20.572993,Córdoba,3250434,,,,,,,,,,0.0
C20302,JR1021,LinkedIn,2,Universitario,F,2024-05-07 03:34:20.572993,CABA,3175408,,,,,,,,,,0.0
C20303,JR1021,Agencia,1,Universitario,M,2024-05-18 03:34:20.572993,CABA,3864509,,,,,,,,,,0.0
C20304,JR1021,LinkedIn,3,Universitario,F,2024-05-07 03:34:20.572993,GBA Norte,3430893,,,,,,,,,,0.0
C20305,JR1021,Referido,7,Universitario,M,2024-04-23 03:34:20.572993,CABA,3808924,,,,,,,,,,0.0
C20306,JR1021,Orgánico,3,Terciario,F,2024-05-09 03:34:20.572993,CABA,3486689,,,,,,,,,,0.0
C20307,JR1021,LinkedIn,8,Bootcamp,F,2024-04-20 03:34:20.572993,Córdoba,3596934,,,,,,,,,,0.0
C20308,JR1021,Universidades,5,Bootcamp,M,2024-05-13 03:34:20.572993,GBA Norte,3491131,,,,,,,,,,0.0
C20309,JR1022,Universidades,3,Universitario,M,2024-11-18 03:34:20.572993,Rosario,3405650,,,,,,,,,,0.0
C20310,JR1022,Referido,7,Posgrado,M,2024-10-30 03:34:20.572993,CABA,4135095,,,,,,,,,,0.0
C20311,JR1022,LinkedIn,5,Bootcamp,M,2024-11-20 03:34:20.572993,CABA,3840797,,,,,,,,,,0.0
C20312,JR1022,LinkedIn,2,Universitario,F,2024-11-12 03:34:20.572993,GBA Sur,3581997,,,,,,,,,,0.0
C20313,JR1022,Referido,9,Universitario,M,2024-11-30 03:34:20.572993,Mendoza,3750377,,,,,,,,,,0.0
C20314,JR1022,LinkedIn,5,Posgrado,F,2024-10-26 03:34:20.572993,GBA Norte,3862579,,,,,,,,,,0.0
C20315,JR1022,LinkedIn,4,Universitario,M,2024-11-04 03:34:20.572993,CABA,3636162,,,,,,,,,,0.0
C20316,JR1022,Universidades,2,Terciario,M,2024-11-11 03:34:20.572993,Rosario,3515522,,,,,,,,,,0.0
C20317,JR1022,LinkedIn,7,Universitario,F,2024-11-29 03:34:20.572993,GBA Norte,3447562,,,,,,,,,,0.0
C20318,JR1022,Portal Empleo,5,Universitario,M,2024-10-29 03:34:20.572993,CABA,3677583,,,,,,,,,,0.0
C20319,JR1022,LinkedIn,6,Bootcamp,M,2024-11-21 03:34:20.572993,Rosario,4065503,,,,,,,,,,0.0
C20320,JR1022,Referido,3,Universitario,M,2024-11-05 03:34:20.572993,CABA,3577694,,,,,,,,,,0.0
C20321,JR1022,Orgánico,6,Posgrado,F,2024-10-28 03:34:20.572993,Rosario,3589133,,,,,,,,,,0.0
C20322,JR1022,LinkedIn,6,Posgrado,M,2024-11-22 03:34:20.572993,GBA Norte,3667592,,,,,,,,,,0.0
C20323,JR1022,LinkedIn,2,Universitario,M,2024-11-05 03:34:20.572993,GBA Norte,3650489,,,,,,,,,,0.0
C20324,JR1022,Portal Empleo,0,Universitario,M,2024-10-28 03:34:20.572993,CABA,3831289,,,,,,,,,,0.0
C20325,JR1023,Portal Empleo,5,Terciario,M,2025-02-21 03:34:20.572993,CABA,1987360,,,,,,,,,,0.0
C20326,JR1023,Portal Empleo,0,Universitario,F,2025-01-19 03:34:20.572993,CABA,1923556,,,,,,,,,,0.0
C20327,JR1023,LinkedIn,4,Posgrado,F,2025-02-10 03:34:20.572993,CABA,2030707,,,,,,,,,,0.0
C20328,JR1023,LinkedIn,3,Universitario,M,2025-01-28 03:34:20.572993,CABA,2145006,,,,,,,,,,0.0
C20329,JR1023,Orgánico,7,Posgrado,F,2025-01-28 03:34:20.572993,CABA,2110774,,,,,,,,,,0.0
C20330,JR1023,Orgánico,3,Universitario,M,2025-02-17 03:34:20.572993,GBA Norte,1951297,,,,,,,,,,0.0
C20331,JR1023,Referido,7,Universitario,F,2025-02-25 03:34:20.572993,CABA,2098753,,,,,,,,,,0.0
C20332,JR1023,Agencia,3,Universitario,M,2025-01-26 03:34:20.572993,CABA,2007392,,,,,,,,,,0.0
C20333,JR1023,Referido,6,Universitario,F,2025-02-04 03:34:20.572993,CABA,1931365,,,,,,,,,,0.0
C20334,JR1023,Referido,9,Universitario,F,2025-01-23 03:34:20.572993,CABA,1724659,,,,,,,,,,0.0
C20335,JR1024,LinkedIn,1,Universitario,M,2024-04-21 03:34:20.572993,Rosario,3963846,,,,,,,,,,0.0
C20336,JR1024,Referido,5,Terciario,M,2024-05-06 03:34:20.572993,CABA,3831700,,,,,,,,,,0.0
C20337,JR1024,Referido,11,Universitario,M,2024-04-29 03:34:20.572993,Córdoba,4112773,,,,,,,,,,0.0
C20338,JR1024,LinkedIn,4,Universitario,F,2024-04-20 03:34:20.572993,CABA,4419439,,,,,,,,,,0.0
C20339,JR1024,Referido,4,Universitario,F,2024-04-16 03:34:20.572993,CABA,3629542,,,,,,,,,,0.0
C20340,JR1024,Agencia,6,Universitario,M,2024-03-31 03:34:20.572993,Rosario,3473615,,,,,,,,,,0.0
C20341,JR1024,Portal Empleo,4,Universitario,M,2024-04-22 03:34:20.572993,Rosario,3536125,,,,,,,,,,0.0
C20342,JR1024,Portal Empleo,0,Bootcamp,M,2024-04-22 03:34:20.572993,Córdoba,3990291,,,,,,,,,,0.0
C20343,JR1024,Orgánico,7,Bootcamp,F,2024-04-03 03:34:20.572993,Córdoba,3772087,,,,,,,,,,0.0
C20344,JR1024,LinkedIn,0,Universitario,M,2024-04-30 03:34:20.572993,Córdoba,3915366,,,,,,,,,,0.0
C20345,JR1025,Referido,3,Universitario,F,2025-03-27 03:34:20.572993,Córdoba,3657992,,,,,,,,,,0.0
C20346,JR1025,Agencia,7,Universitario,M,2025-03-09 03:34:20.572993,Rosario,3970311,,,,,,,,,,0.0
C20347,JR1025,Referido,3,Terciario,F,2025-03-14 03:34:20.572993,CABA,3716152,,,,,,,,,,0.0
C20348,JR1025,LinkedIn,2,Universitario,F,2025-03-26 03:34:20.572993,GBA Norte,3391848,,,,,,,,,,0.0
C20349,JR1025,LinkedIn,6,Universitario,M,2025-03-18 03:34:20.572993,GBA Sur,3475580,,,,,,,,,,0.0
C20350,JR1025,Orgánico,2,Universitario,F,2025-02-25 03:34:20.572993,CABA,3967873,,,,,,,,,,0.0
C20351,JR1025,Referido,1,Universitario,M,2025-02-26 03:34:20.572993,GBA Norte,3548151,,,,,,,,,,0.0
C20352,JR1025,Agencia,5,Universitario,M,2025-02-28 03:34:20.572993,CABA,3884896,,,,,,,,,,0.0
C20353,JR1025,Referido,4,Terciario,M,2025-03-13 03:34:20.572993,GBA Norte,3733463,,,,,,,,,,0.0
C20354,JR1025,Portal Empleo,1,Posgrado,F,2025-03-20 03:34:20.572993,CABA,3955948,,,,,,,,,,0.0
C20355,JR1026,Agencia,6,Posgrado,F,2024-04-14 03:34:20.572993,GBA Norte,2772862,,,,,,,,,,0.0
C20356,JR1026,Portal Empleo,5,Posgrado,M,2024-04-14 03:34:20.572993,CABA,2358547,,,,,,,,,,0.0
C20357,JR1026,LinkedIn,3,Universitario,F,2024-03-30 03:34:20.572993,CABA,2721018,,,,,,,,,,0.0
C20358,JR1026,Referido,3,Terciario,F,2024-04-27 03:34:20.572993,CABA,2310049,,,,,,,,,,0.0
C20359,JR1026,Agencia,5,Terciario,M,2024-04-09 03:34:20.572993,GBA Sur,2667473,,,,,,,,,,0.0
C20360,JR1026,LinkedIn,7,Universitario,M,2024-03-25 03:34:20.572993,GBA Norte,2411397,,,,,,,,,,0.0
C20361,JR1026,LinkedIn,3,Universitario,M,2024-04-24 03:34:20.572993,CABA,2082843,,,,,,,,,,0.0
C20362,JR1026,LinkedIn,6,Posgrado,X,2024-03-25 03:34:20.572993,CABA,2897955,,,,,,,,,,0.0
C20363,JR1026,Orgánico,5,Bootcamp,M,2024-04-24 03:34:20.572993,CABA,2480122,,,,,,,,,,0.0
C20364,JR1026,LinkedIn,6,Posgrado,F,2024-03-23 03:34:20.572993,Mendoza,2646208,,,,,,,,,,0.0
C20365,JR1026,Portal Empleo,4,Universitario,M,2024-04-21 03:34:20.572993,CABA,2452713,,,,,,,,,,0.0
C20366,JR1027,LinkedIn,2,Universitario,M,2024-03-11 03:34:20.572993,CABA,2233034,,,,,,,,,,0.0
C20367,JR1027,LinkedIn,3,Posgrado,M,2024-03-05 03:34:20.572993,CABA,1972922,,,,,,,,,,0.0
C20368,JR1027,Portal Empleo,5,Bootcamp,M,2024-03-14 03:34:20.572993,GBA Norte,2016667,,,,,,,,,,0.0
C20369,JR1027,LinkedIn,9,Universitario,M,2024-03-04 03:34:20.572993,Mendoza,2191256,,,,,,,,,,0.0
C20370,JR1027,Referido,3,Terciario,M,2024-03-01 03:34:20.572993,CABA,2075161,,,,,,,,,,0.0
C20371,JR1027,Agencia,6,Terciario,F,2024-02-29 03:34:20.572993,CABA,1938084,,,,,,,,,,0.0
C20372,JR1027,Agencia,3,Universitario,M,2024-02-16 03:34:20.572993,CABA,2163273,,,,,,,,,,0.0
C20373,JR1027,LinkedIn,4,Universitario,M,2024-02-22 03:34:20.572993,Rosario,2149940,,,,,,,,,,0.0
C20374,JR1027,Orgánico,8,Bootcamp,F,2024-03-01 03:34:20.572993,CABA,2067347,,,,,,,,,,0.0
C20375,JR1027,Portal Empleo,6,Universitario,F,2024-02-19 03:34:20.572993,Córdoba,1987833,,,,,,,,,,0.0
C20376,JR1027,Orgánico,1,Universitario,F,2024-02-09 03:34:20.572993,Rosario,2075860,E30004,C20376,JR1027,2024-03-27 03:34:20.572993,51.0,19.0,E30004,JR1027,1.0,3.7574152533583183
C20377,JR1027,Referido,3,Terciario,F,2024-03-08 03:34:20.572993,Córdoba,2226912,,,,,,,,,,0.0
C20378,JR1027,Referido,7,Universitario,M,2024-02-13 03:34:20.572993,CABA,2035563,,,,,,,,,,0.0
C20379,JR1027,Orgánico,4,Universitario,F,2024-03-07 03:34:20.572993,CABA,1828082,,,,,,,,,,0.0
C20380,JR1027,Orgánico,1,Universitario,M,2024-02-17 03:34:20.572993,CABA,2062423,,,,,,,,,,0.0
C20381,JR1027,Referido,2,Universitario,M,2024-03-03 03:34:20.572993,GBA Sur,2085223,,,,,,,,,,0.0
C20382,JR1027,LinkedIn,6,Bootcamp,F,2024-02-27 03:34:20.572993,Córdoba,2123142,,,,,,,,,,0.0
C20383,JR1028,LinkedIn,6,Universitario,F,2025-10-21 03:34:20.572993,Córdoba,2688664,,,,,,,,,,0.0
C20384,JR1028,LinkedIn,4,Universitario,F,2025-10-28 03:34:20.572993,CABA,2787785,,,,,,,,,,0.0
C20385,JR1028,LinkedIn,10,Bootcamp,F,2025-10-02 03:34:20.572993,CABA,2629966,,,,,,,,,,0.0
C20386,JR1028,LinkedIn,6,Bootcamp,F,2025-09-29 03:34:20.572993,Rosario,2621927,,,,,,,,,,0.0
C20387,JR1028,Agencia,3,Terciario,M,2025-10-27 03:34:20.572993,GBA Sur,2707506,,,,,,,,,,0.0
C20388,JR1028,LinkedIn,2,Posgrado,M,2025-10-02 03:34:20.572993,Córdoba,2302618,,,,,,,,,,0.0
C20389,JR1028,Portal Empleo,2,Terciario,M,2025-10-07 03:34:20.572993,CABA,2567478,,,,,,,,,,0.0
C20390,JR1028,LinkedIn,5,Universitario,M,2025-11-02 03:34:20.572993,CABA,2570070,,,,,,,,,,0.0
C20391,JR1028,LinkedIn,3,Terciario,M,2025-11-02 03:34:20.572993,CABA,2610963,,,,,,,,,,0.0
C20392,JR1029,LinkedIn,8,Universitario,M,2024-05-17 03:34:20.572993,GBA Sur,2500792,,,,,,,,,,0.0
C20393,JR1029,LinkedIn,8,Universitario,M,2024-06-08 03:34:20.572993,CABA,2770533,,,,,,,,,,0.0
C20394,JR1029,Agencia,6,Universitario,F,2024-06-11 03:34:20.572993,CABA,2688388,,,,,,,,,,0.0
C20395,JR1029,Orgánico,1,Universitario,M,2024-06-06 03:34:20.572993,Rosario,2437007,,,,,,,,,,0.0
C20396,JR1029,LinkedIn,2,Universitario,M,2024-05-11 03:34:20.572993,Córdoba,2628428,,,,,,,,,,0.0
C20397,JR1029,Referido,7,Universitario,F,2024-05-30 03:34:20.572993,Mendoza,2760148,,,,,,,,,,0.0
C20398,JR1029,Referido,3,Posgrado,F,2024-06-13 03:34:20.572993,CABA,2981414,,,,,,,,,,0.0
C20399,JR1029,Agencia,7,Universitario,F,2024-06-15 03:34:20.572993,GBA Norte,3071830,,,,,,,,,,0.0
C20400,JR1029,Agencia,5,Universitario,F,2024-06-05 03:34:20.572993,GBA Sur,2720076,,,,,,,,,,0.0
C20401,JR1029,Referido,4,Bootcamp,F,2024-06-02 03:34:20.572993,CABA,2990535,,,,,,,,,,0.0
C20402,JR1029,Portal Empleo,2,Universitario,F,2024-06-12 03:34:20.572993,Córdoba,2959665,,,,,,,,,,0.0
C20403,JR1029,Agencia,4,Universitario,M,2024-05-11 03:34:20.572993,CABA,2863961,,,,,,,,,,0.0
C20404,JR1029,LinkedIn,4,Universitario,M,2024-05-13 03:34:20.572993,Córdoba,2565688,,,,,,,,,,0.0
C20405,JR1029,LinkedIn,7,Terciario,M,2024-06-14 03:34:20.572993,CABA,2881124,,,,,,,,,,0.0
C20406,JR1030,Orgánico,2,Universitario,F,2024-12-16 03:34:20.572993,GBA Norte,3853150,,,,,,,,,,0.0
C20407,JR1030,Portal Empleo,3,Posgrado,F,2024-11-24 03:34:20.572993,GBA Norte,4329567,,,,,,,,,,0.0
C20408,JR1030,Referido,4,Universitario,F,2024-12-14 03:34:20.572993,CABA,4001684,,,,,,,,,,0.0
C20409,JR1030,Referido,6,Universitario,M,2024-11-24 03:34:20.572993,CABA,4018160,,,,,,,,,,0.0
C20410,JR1030,LinkedIn,2,Universitario,F,2024-12-03 03:34:20.572993,CABA,4253823,,,,,,,,,,0.0
C20411,JR1030,Referido,1,Universitario,M,2024-11-16 03:34:20.572993,CABA,4569944,,,,,,,,,,0.0
C20412,JR1030,Portal Empleo,6,Universitario,F,2024-11-28 03:34:20.572993,CABA,4209535,,,,,,,,,,0.0
C20413,JR1030,LinkedIn,0,Posgrado,F,2024-11-21 03:34:20.572993,Rosario,4652615,,,,,,,,,,0.0
C20414,JR1030,Portal Empleo,7,Universitario,F,2024-12-08 03:34:20.572993,Mendoza,3794744,,,,,,,,,,0.0
C20415,JR1030,Agencia,4,Universitario,M,2024-11-26 03:34:20.572993,CABA,3906958,,,,,,,,,,0.0
C20416,JR1030,LinkedIn,0,Universitario,F,2024-11-20 03:34:20.572993,Córdoba,3991899,,,,,,,,,,0.0
C20417,JR1030,Referido,3,Universitario,F,2024-11-18 03:34:20.572993,Córdoba,3901236,,,,,,,,,,0.0
C20418,JR1030,LinkedIn,5,Bootcamp,F,2024-11-21 03:34:20.572993,Rosario,4329110,,,,,,,,,,0.0
C20419,JR1030,Portal Empleo,3,Posgrado,M,2024-11-24 03:34:20.572993,CABA,3887547,,,,,,,,,,0.0
C20420,JR1031,LinkedIn,4,Universitario,M,2024-04-02 03:34:20.572993,CABA,4363589,,,,,,,,,,0.0
C20421,JR1031,Portal Empleo,6,Universitario,M,2024-04-20 03:34:20.572993,CABA,4066246,,,,,,,,,,0.0
C20422,JR1031,Agencia,3,Universitario,M,2024-03-25 03:34:20.572993,CABA,4560037,,,,,,,,,,0.0
C20423,JR1031,LinkedIn,2,Universitario,F,2024-04-17 03:34:20.572993,GBA Norte,4963010,,,,,,,,,,0.0
C20424,JR1031,Orgánico,3,Posgrado,M,2024-04-14 03:34:20.572993,Rosario,4766265,,,,,,,,,,0.0
C20425,JR1031,Universidades,8,Universitario,M,2024-03-24 03:34:20.572993,Córdoba,5287647,,,,,,,,,,0.0
C20426,JR1031,LinkedIn,8,Universitario,M,2024-04-20 03:34:20.572993,CABA,4952115,,,,,,,,,,0.0
C20427,JR1031,LinkedIn,0,Universitario,M,2024-04-19 03:34:20.572993,CABA,4966668,,,,,,,,,,0.0
C20428,JR1031,Orgánico,7,Universitario,M,2024-03-21 03:34:20.572993,CABA,5245332,,,,,,,,,,0.0
C20429,JR1031,Orgánico,5,Universitario,F,2024-04-24 03:34:20.572993,CABA,4790441,,,,,,,,,,0.0
C20430,JR1031,LinkedIn,6,Universitario,F,2024-04-12 03:34:20.572993,GBA Sur,4148082,,,,,,,,,,0.0
C20431,JR1032,LinkedIn,3,Universitario,M,2024-07-14 03:34:20.572993,GBA Sur,1545064,,,,,,,,,,0.0
C20432,JR1032,LinkedIn,0,Terciario,F,2024-08-13 03:34:20.572993,GBA Sur,1534179,,,,,,,,,,0.0
C20433,JR1032,Universidades,5,Universitario,M,2024-08-20 03:34:20.572993,CABA,1453809,,,,,,,,,,0.0
C20434,JR1032,LinkedIn,2,Universitario,X,2024-07-14 03:34:20.572993,Rosario,1389869,,,,,,,,,,0.0
C20435,JR1032,Referido,1,Universitario,M,2024-08-07 03:34:20.572993,GBA Norte,1550347,,,,,,,,,,0.0
C20436,JR1032,Agencia,1,Universitario,M,2024-08-08 03:34:20.572993,GBA Norte,1450886,,,,,,,,,,0.0
C20437,JR1032,LinkedIn,6,Universitario,M,2024-07-27 03:34:20.572993,Córdoba,1433414,,,,,,,,,,0.0
